order_id,customer_id,product_id,category,price,discount,quantity,payment_method,order_date,delivery_time_days,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,age_group,discount_group,delivery_group,order_year,order_month,order_dayofweek,is_weekend,returned_target,Predicted_Return,Return_Probability,Risk_Score,Risk_Category
O110268,C17381,P201712,Grocery,27.56,0.0,1,Debit Card,2025-04-16,3,North,No,27.56,5.96,-3.76,41,Female,31-45,0-10%,1-3 Days,2025,4,2,0,0,0,0.2240706066406323,22.41,Low
O110269,C17536,P228794,Home,102.01,0.0,1,Debit Card,2023-11-12,5,East,No,102.01,5.73,22.83,69,Male,Above 60,0-10%,4-5 Days,2023,11,6,1,0,1,0.5080943849935111,50.81,Medium
O110270,C16997,P234770,Beauty,12.76,0.15,1,COD,2024-11-10,4,South,No,10.85,2.8,2.08,34,Female,31-45,11-20%,4-5 Days,2024,11,6,1,0,0,0.35361339804137903,35.36,Medium
O110271,C15233,P208151,Fashion,53.29,0.15,1,PayPal,2025-04-15,4,South,No,45.3,4.42,11.43,41,Female,31-45,11-20%,4-5 Days,2025,4,1,0,0,1,0.6106553418574026,61.07,High
O110272,C13064,P248438,Grocery,13.7,0.0,1,Credit Card,2024-01-29,3,Central,No,13.7,5.39,-4.29,27,Other,18-30,0-10%,1-3 Days,2024,1,0,0,0,0,0.16679322995091753,16.68,Low
O110273,C10753,P239022,Electronics,61.47,0.1,1,Credit Card,2024-11-05,7,South,No,55.32,6.46,0.18,56,Female,46-60,0-10%,6-7 Days,2024,11,1,0,0,1,0.5569896314066243,55.7,Medium
O110274,C16646,P210473,Beauty,71.44,0.0,1,COD,2024-02-24,5,East,No,71.44,6.28,25.87,28,Female,18-30,0-10%,4-5 Days,2024,2,5,1,0,0,0.38691479071459034,38.69,Medium
O110275,C15755,P215303,Toys,22.23,0.05,1,Credit Card,2024-11-13,5,South,No,21.12,3.79,4.66,31,Other,31-45,0-10%,4-5 Days,2024,11,2,0,0,0,0.4288180151486791,42.88,Medium
O110276,C16960,P219495,Beauty,3.16,0.0,1,Credit Card,2024-03-10,3,North,No,3.16,0.77,0.65,29,Female,18-30,0-10%,1-3 Days,2024,3,6,1,0,0,0.3276930152031887,32.77,Medium
O110277,C10587,P221625,Electronics,1093.18,0.05,1,UPI,2024-06-07,7,East,No,1038.52,10.02,114.6,69,Female,Above 60,0-10%,6-7 Days,2024,6,4,0,0,1,0.609519863767328,60.95,High
O110278,C11334,P213761,Beauty,77.73,0.05,1,Debit Card,2025-05-19,6,East,No,73.84,6.14,27.09,59,Female,46-60,0-10%,6-7 Days,2025,5,0,0,0,0,0.47430419221925063,47.43,Medium
O110279,C15588,P208918,Toys,59.37,0.0,1,Credit Card,2025-08-22,6,Central,No,59.37,5.04,18.71,48,Female,46-60,0-10%,6-7 Days,2025,8,4,0,0,0,0.45147391250839675,45.15,Medium
O110280,C11847,P234599,Fashion,113.03,0.0,1,Credit Card,2024-12-24,3,North,No,113.03,6.11,33.45,66,Female,Above 60,0-10%,1-3 Days,2024,12,1,0,0,1,0.6179887145576072,61.8,High
O110281,C16851,P201821,Sports,30.07,0.0,2,COD,2024-08-06,6,South,No,60.14,7.29,10.75,38,Female,31-45,0-10%,6-7 Days,2024,8,1,0,0,0,0.4710266658475715,47.1,Medium
O110282,C13934,P234584,Toys,76.34,0.2,2,PayPal,2025-07-15,5,East,No,122.14,6.5,42.36,24,Male,18-30,11-20%,4-5 Days,2025,7,1,0,0,1,0.5040941157017036,50.41,Medium
O110283,C17211,P248646,Grocery,19.9,0.0,1,Credit Card,2023-12-02,4,West,No,19.9,4.92,-3.33,59,Female,46-60,0-10%,4-5 Days,2023,12,5,1,0,0,0.18253512898942476,18.25,Low
O110284,C17582,P249243,Home,144.79,0.1,1,Wallet,2024-04-14,4,South,No,130.31,5.34,31.15,37,Male,31-45,0-10%,4-5 Days,2024,4,6,1,0,1,0.5006201923393978,50.06,Medium
O110285,C17865,P236200,Electronics,979.16,0.0,1,UPI,2025-08-30,4,Central,No,979.16,10.44,107.06,18,Female,Under 18,0-10%,4-5 Days,2025,8,5,1,0,1,0.5609427746830536,56.09,Medium
O110286,C13926,P218353,Home,73.17,0.1,1,UPI,2024-06-11,5,South,No,65.85,7.08,11.36,54,Male,46-60,0-10%,4-5 Days,2024,6,1,0,0,1,0.5408836354923097,54.09,Medium
O110287,C13317,P248250,Sports,273.44,0.0,1,UPI,2024-10-22,3,North,No,273.44,8.0,74.03,39,Male,31-45,0-10%,1-3 Days,2024,10,1,0,0,0,0.48649149406246606,48.65,Medium
O110288,C14020,P218768,Grocery,13.25,0.0,1,Wallet,2025-09-08,6,South,No,13.25,5.01,-3.95,41,Male,31-45,0-10%,6-7 Days,2025,9,0,0,0,0,0.20920459601654076,20.92,Low
O110289,C13155,P236447,Grocery,12.4,0.1,1,PayPal,2024-10-31,6,East,No,11.16,5.55,-4.66,63,Male,Above 60,0-10%,6-7 Days,2024,10,3,0,0,0,0.24430858319308446,24.43,Low
O110290,C14302,P229184,Grocery,14.67,0.0,2,Wallet,2025-07-31,5,West,No,29.34,5.27,-2.92,38,Male,31-45,0-10%,4-5 Days,2025,7,3,0,0,0,0.20640619476211047,20.64,Low
O110291,C12198,P249754,Sports,147.97,0.1,1,PayPal,2025-03-12,5,North,No,133.17,6.6,33.35,45,Male,31-45,0-10%,4-5 Days,2025,3,2,0,0,0,0.4897291432000351,48.97,Medium
O110292,C16811,P216811,Sports,67.88,0.0,1,COD,2025-07-04,5,West,No,67.88,6.6,13.76,32,Male,31-45,0-10%,4-5 Days,2025,7,4,0,0,0,0.46509134960817206,46.51,Medium
O110293,C16671,P226595,Electronics,1331.38,0.05,1,Wallet,2024-12-01,4,West,No,1264.81,11.5,140.28,32,Male,31-45,0-10%,4-5 Days,2024,12,6,1,0,1,0.60950492023783,60.95,High
O110294,C10164,P226032,Home,22.2,0.0,1,UPI,2025-03-28,4,West,No,22.2,4.97,1.25,30,Male,18-30,0-10%,4-5 Days,2025,3,4,0,0,1,0.5028981332098277,50.29,Medium
O110295,C17060,P240966,Grocery,33.28,0.05,1,Credit Card,2024-05-26,5,North,No,31.62,4.31,-1.78,55,Male,46-60,0-10%,4-5 Days,2024,5,6,1,0,0,0.16597101769306835,16.6,Low
O110296,C11998,P239031,Sports,115.34,0.15,1,Debit Card,2024-07-29,3,North,No,98.04,8.51,20.9,26,Female,18-30,11-20%,1-3 Days,2024,7,0,0,0,1,0.5100371669967162,51.0,Medium
O110297,C17312,P217757,Home,326.92,0.0,1,Debit Card,2023-11-07,5,North,No,326.92,7.23,84.31,35,Male,31-45,0-10%,4-5 Days,2023,11,1,0,0,1,0.5075281871205443,50.75,Medium
O110298,C13057,P241600,Electronics,199.52,0.1,1,Credit Card,2024-07-04,3,Central,No,179.57,9.49,12.06,33,Female,31-45,0-10%,1-3 Days,2024,7,3,0,0,1,0.622751202704051,62.28,High
O110299,C12084,P211954,Fashion,91.83,0.05,1,Debit Card,2023-09-24,4,North,No,87.24,6.96,23.57,25,Female,18-30,0-10%,4-5 Days,2023,9,6,1,0,1,0.604731789709228,60.47,High
O110300,C14428,P229793,Beauty,26.45,0.0,2,Debit Card,2024-05-23,3,North,Yes,52.9,5.25,18.56,69,Male,Above 60,0-10%,1-3 Days,2024,5,3,0,1,0,0.45058432521812763,45.06,Medium
O110301,C10402,P237930,Grocery,24.42,0.1,1,Debit Card,2024-03-23,6,East,No,21.98,3.43,-1.67,59,Female,46-60,0-10%,6-7 Days,2024,3,5,1,0,0,0.1910832183745694,19.11,Low
O110302,C10413,P226806,Electronics,177.75,0.0,1,UPI,2024-04-07,3,Central,No,177.75,7.2,14.13,64,Female,Above 60,0-10%,1-3 Days,2024,4,6,1,0,1,0.5285442417272919,52.85,Medium
O110303,C10044,P223224,Electronics,860.08,0.15,3,Credit Card,2024-01-30,4,South,No,2193.2,10.12,253.06,19,Male,18-30,11-20%,4-5 Days,2024,1,1,0,0,1,0.5346966575176478,53.47,Medium
O110304,C17569,P229236,Sports,263.72,0.0,2,Debit Card,2024-12-24,5,Central,No,527.44,9.71,148.52,20,Male,18-30,0-10%,4-5 Days,2024,12,1,0,0,0,0.45728948312470097,45.73,Medium
O110305,C16349,P203811,Fashion,36.66,0.05,1,COD,2025-02-28,4,West,No,34.83,4.17,8.02,25,Female,18-30,0-10%,4-5 Days,2025,2,4,0,0,1,0.5784652813940948,57.85,Medium
O110306,C14157,P230368,Electronics,216.19,0.1,1,Debit Card,2025-07-27,4,South,No,194.57,8.42,14.93,29,Female,18-30,0-10%,4-5 Days,2025,7,6,1,0,1,0.5872025380767615,58.72,Medium
O110307,C12467,P236074,Electronics,328.24,0.0,3,Credit Card,2023-12-14,3,North,Yes,984.72,9.31,108.86,44,Female,31-45,0-10%,1-3 Days,2023,12,3,0,1,1,0.5624988792316093,56.25,Medium
O110308,C10867,P232719,Home,39.41,0.1,1,Credit Card,2024-08-12,3,North,No,35.47,5.9,4.03,40,Female,31-45,0-10%,1-3 Days,2024,8,0,0,0,1,0.5381576813681832,53.82,Medium
O110309,C15587,P208637,Beauty,19.8,0.0,1,PayPal,2025-02-06,5,East,No,19.8,5.06,3.85,61,Female,Above 60,0-10%,4-5 Days,2025,2,3,0,0,0,0.4545079011544751,45.45,Medium
O110310,C16963,P212133,Grocery,30.91,0.15,2,Debit Card,2025-02-11,4,South,No,52.55,6.48,-2.28,64,Male,Above 60,11-20%,4-5 Days,2025,2,1,0,0,0,0.23836900862704066,23.84,Low
O110311,C10018,P246986,Beauty,14.13,0.05,1,Credit Card,2025-06-13,5,South,No,13.42,2.71,3.33,32,Female,31-45,0-10%,4-5 Days,2025,6,4,0,0,0,0.41137817549210687,41.14,Medium
O110312,C10364,P228871,Sports,140.98,0.0,1,Debit Card,2024-05-17,4,South,No,140.98,6.17,36.12,55,Female,46-60,0-10%,4-5 Days,2024,5,4,0,0,0,0.4822274179460124,48.22,Medium
O110313,C17467,P227571,Fashion,52.98,0.0,2,Credit Card,2025-08-09,5,East,No,105.96,6.75,30.34,22,Female,18-30,0-10%,4-5 Days,2025,8,5,1,0,1,0.5886448829627852,58.86,Medium
O110314,C17174,P241472,Sports,39.79,0.1,1,Credit Card,2025-04-01,4,West,No,35.81,3.99,6.75,46,Male,46-60,0-10%,4-5 Days,2025,4,1,0,0,0,0.47198997313723995,47.2,Medium
O110315,C13832,P248653,Sports,84.61,0.0,1,Credit Card,2025-05-30,6,West,No,84.61,6.84,18.54,38,Female,31-45,0-10%,6-7 Days,2025,5,4,0,0,0,0.4963172706415487,49.63,Medium
O110316,C16571,P201401,Fashion,99.13,0.05,1,Debit Card,2024-01-08,4,South,No,94.17,5.3,27.66,58,Female,46-60,0-10%,4-5 Days,2024,1,0,0,0,1,0.6281285098973002,62.81,High
O110317,C15236,P210004,Sports,89.6,0.0,1,Credit Card,2023-11-10,6,South,No,89.6,5.07,21.81,47,Male,46-60,0-10%,6-7 Days,2023,11,4,0,0,0,0.4532805154274146,45.33,Medium
O110318,C10579,P233313,Fashion,63.68,0.0,4,Debit Card,2024-03-04,6,West,No,254.72,9.47,79.68,57,Female,46-60,0-10%,6-7 Days,2024,3,0,0,0,1,0.6403808172967874,64.04,High
O110319,C17674,P235301,Beauty,39.59,0.15,2,Credit Card,2025-01-12,6,West,No,67.3,7.49,22.8,35,Female,31-45,11-20%,6-7 Days,2025,1,6,1,0,0,0.4359059496534539,43.59,Medium
O110320,C10545,P234777,Sports,14.98,0.0,1,PayPal,2025-09-01,8,South,No,14.98,3.88,0.61,58,Male,46-60,0-10%,8-10 Days,2025,9,0,0,0,0,0.4615860120278312,46.16,Medium
O110321,C15825,P228008,Sports,15.17,0.1,1,Debit Card,2024-06-27,3,North,No,13.65,3.61,0.48,35,Male,31-45,0-10%,1-3 Days,2024,6,3,0,0,0,0.4826086243737201,48.26,Medium
O110322,C16468,P205901,Grocery,2.61,0.0,1,Credit Card,2025-05-21,6,Central,No,2.61,2.85,-2.64,36,Female,31-45,0-10%,6-7 Days,2025,5,2,0,0,0,0.17207432398916903,17.21,Low
O110323,C14150,P204085,Grocery,3.34,0.0,2,Credit Card,2024-03-06,6,West,No,6.68,3.44,-2.91,56,Other,46-60,0-10%,6-7 Days,2024,3,2,0,0,0,0.15195136749304483,15.2,Low
O110324,C14873,P202215,Toys,34.81,0.15,1,Credit Card,2024-01-22,4,West,No,29.59,5.3,6.54,37,Female,31-45,11-20%,4-5 Days,2024,1,0,0,0,1,0.5041629872546154,50.42,Medium
O110325,C13039,P248809,Toys,13.25,0.0,5,PayPal,2024-04-23,6,West,Yes,66.25,6.52,19.98,65,Female,Above 60,0-10%,6-7 Days,2024,4,1,0,1,0,0.49858235664484174,49.86,Medium
O110326,C14137,P215763,Electronics,116.59,0.05,1,Credit Card,2025-01-02,6,South,No,110.76,6.27,7.02,42,Female,31-45,0-10%,6-7 Days,2025,1,3,0,0,1,0.5696867778616856,56.97,Medium
O110327,C15416,P202184,Home,109.92,0.0,1,PayPal,2024-02-16,4,North,No,109.92,7.31,23.47,61,Male,Above 60,0-10%,4-5 Days,2024,2,4,0,0,1,0.5338283640452127,53.38,Medium
O110328,C14044,P210354,Electronics,518.37,0.0,2,Wallet,2024-04-26,6,East,No,1036.74,12.36,112.05,52,Male,46-60,0-10%,6-7 Days,2024,4,4,0,0,1,0.6224571981792386,62.25,High
O110329,C14326,P234043,Fashion,12.42,0.0,1,Debit Card,2024-09-10,5,East,No,12.42,5.31,-0.96,20,Male,18-30,0-10%,4-5 Days,2024,9,1,0,0,1,0.6332120037690671,63.32,High
O110330,C10452,P209504,Home,65.59,0.1,1,Credit Card,2025-07-20,5,North,No,59.03,6.42,10.11,55,Female,46-60,0-10%,4-5 Days,2025,7,6,1,0,0,0.47692396300929735,47.69,Medium
O110331,C13961,P203523,Toys,6.25,0.0,4,UPI,2024-08-22,6,Central,No,25.0,6.26,3.74,23,Female,18-30,0-10%,6-7 Days,2024,8,3,0,0,0,0.45916889131316996,45.92,Medium
O110332,C16537,P208707,Home,146.87,0.05,1,Debit Card,2025-01-07,4,North,No,139.53,8.12,30.95,20,Other,18-30,0-10%,4-5 Days,2025,1,1,0,0,0,0.4937535773381018,49.38,Medium
O110333,C15641,P221167,Sports,24.47,0.0,4,UPI,2025-05-11,5,South,No,97.88,7.46,21.9,55,Male,46-60,0-10%,4-5 Days,2025,5,6,1,0,0,0.4354563638500399,43.55,Medium
O110334,C11381,P233787,Home,210.02,0.15,2,PayPal,2024-11-25,3,North,No,357.03,7.9,92.07,57,Other,46-60,11-20%,1-3 Days,2024,11,0,0,0,0,0.4410077858671344,44.1,Medium
O110335,C11467,P225871,Beauty,8.71,0.1,2,UPI,2023-11-05,4,North,No,15.68,5.06,2.0,46,Male,46-60,0-10%,4-5 Days,2023,11,6,1,0,0,0.4014891235334082,40.15,Medium
O110336,C15247,P223982,Toys,3.19,0.05,1,UPI,2023-12-18,4,South,No,3.03,2.93,-1.72,27,Male,18-30,0-10%,4-5 Days,2023,12,0,0,0,0,0.4663703335054868,46.64,Medium
O110337,C12738,P201049,Fashion,123.87,0.15,1,UPI,2025-07-13,4,South,No,105.29,7.17,29.68,64,Female,Above 60,11-20%,4-5 Days,2025,7,6,1,0,1,0.6097892723686783,60.98,High
O110338,C17572,P213381,Grocery,6.34,0.05,2,Credit Card,2024-05-21,7,West,No,12.05,5.09,-4.13,60,Male,46-60,0-10%,6-7 Days,2024,5,1,0,0,0,0.1998218164223781,19.98,Low
O110339,C16535,P202340,Fashion,39.35,0.1,1,PayPal,2024-11-24,4,West,No,35.42,4.76,7.64,28,Female,18-30,0-10%,4-5 Days,2024,11,6,1,0,1,0.5966118461086785,59.66,Medium
O110340,C11216,P242217,Grocery,2.4,0.15,1,Debit Card,2024-04-27,6,West,No,2.04,2.43,-2.27,67,Male,Above 60,11-20%,6-7 Days,2024,4,5,1,0,0,0.1726330696015359,17.26,Low
O110341,C16747,P248390,Electronics,262.19,0.1,4,UPI,2024-04-11,3,North,No,943.88,11.14,102.13,29,Female,18-30,0-10%,1-3 Days,2024,4,3,0,0,1,0.5895178227113774,58.95,Medium
O110342,C10880,P235753,Beauty,9.17,0.0,1,Credit Card,2025-04-23,6,East,No,9.17,2.9,1.23,24,Female,18-30,0-10%,6-7 Days,2025,4,2,0,0,0,0.40768658128722474,40.77,Medium
O110343,C13814,P212061,Grocery,25.16,0.1,4,UPI,2024-04-22,5,Central,No,90.58,6.15,1.1,59,Female,46-60,0-10%,4-5 Days,2024,4,0,0,0,0,0.19456867203197406,19.46,Low
O110344,C13149,P205705,Beauty,33.65,0.0,1,Debit Card,2025-08-16,3,Central,No,33.65,3.77,11.37,52,Female,46-60,0-10%,1-3 Days,2025,8,5,1,0,0,0.3792018874667125,37.92,Medium
O110345,C10084,P224014,Beauty,29.67,0.0,1,Credit Card,2024-03-04,6,South,No,29.67,5.83,7.52,69,Female,Above 60,0-10%,6-7 Days,2024,3,0,0,0,0,0.4569930270530708,45.7,Medium
O110346,C15149,P233473,Sports,159.45,0.0,1,Credit Card,2025-07-29,4,Central,No,159.45,5.61,42.22,46,Male,46-60,0-10%,4-5 Days,2025,7,1,0,0,0,0.43994106895324114,43.99,Medium
O110347,C17892,P228147,Fashion,22.1,0.05,2,COD,2025-09-06,4,North,No,41.99,7.98,6.72,66,Male,Above 60,0-10%,4-5 Days,2025,9,5,1,0,1,0.6035328252660361,60.35,High
O110348,C14144,P202484,Electronics,246.46,0.0,1,Credit Card,2024-01-08,5,East,No,246.46,9.15,20.43,63,Female,Above 60,0-10%,4-5 Days,2024,1,0,0,0,1,0.6111674929787633,61.12,High
O110349,C17944,P201745,Fashion,9.45,0.0,3,Credit Card,2024-10-17,3,Central,No,28.35,5.75,4.17,36,Female,31-45,0-10%,1-3 Days,2024,10,3,0,0,1,0.6115921331185197,61.16,High
O110350,C11168,P222148,Electronics,72.81,0.05,1,Credit Card,2024-02-01,4,South,No,69.17,6.35,1.95,41,Male,31-45,0-10%,4-5 Days,2024,2,3,0,0,1,0.5841156087138841,58.41,Medium
O110351,C14164,P216216,Grocery,6.26,0.0,1,COD,2025-05-30,7,East,No,6.26,3.39,-2.89,23,Female,18-30,0-10%,6-7 Days,2025,5,4,0,0,0,0.1645889355731361,16.46,Low
O110352,C13129,P232547,Toys,36.03,0.0,1,Wallet,2024-07-27,3,Central,No,36.03,5.75,8.66,54,Female,46-60,0-10%,1-3 Days,2024,7,5,1,0,0,0.44516678709882396,44.52,Medium
O110353,C16840,P241929,Fashion,49.76,0.05,1,Wallet,2024-05-25,5,West,No,47.27,5.79,10.75,55,Female,46-60,0-10%,4-5 Days,2024,5,5,1,0,1,0.5836302612349683,58.36,Medium
O110354,C13645,P246742,Toys,12.87,0.05,1,UPI,2024-04-24,7,West,No,12.23,3.36,1.53,26,Male,18-30,0-10%,6-7 Days,2024,4,2,0,0,0,0.45421904745324043,45.42,Medium
O110355,C12526,P222012,Fashion,172.71,0.15,1,Wallet,2025-06-04,4,West,No,146.8,8.37,43.01,55,Female,46-60,11-20%,4-5 Days,2025,6,2,0,0,1,0.6414945731987425,64.15,High
O110356,C12867,P200777,Fashion,33.7,0.1,1,Debit Card,2024-06-16,5,West,No,30.33,6.52,4.1,23,Male,18-30,0-10%,4-5 Days,2024,6,6,1,0,1,0.629483899492803,62.95,High
O110357,C13516,P209525,Toys,14.44,0.0,1,Wallet,2024-11-24,5,North,No,14.44,4.81,0.97,52,Female,46-60,0-10%,4-5 Days,2024,11,6,1,0,0,0.41582532839554814,41.58,Medium
O110358,C13367,P243077,Fashion,245.76,0.0,1,Credit Card,2025-07-19,3,North,No,245.76,8.1,77.92,19,Female,18-30,0-10%,1-3 Days,2025,7,5,1,0,1,0.5830829798192868,58.31,Medium
O110359,C15797,P243348,Electronics,95.77,0.05,1,Credit Card,2023-10-31,4,West,No,90.98,8.0,2.92,29,Male,18-30,0-10%,4-5 Days,2023,10,1,0,0,1,0.5974171625574326,59.74,Medium
O110360,C17338,P203114,Sports,39.03,0.0,1,UPI,2025-06-28,3,Central,No,39.03,5.86,5.85,62,Female,Above 60,0-10%,1-3 Days,2025,6,5,1,0,0,0.43890790911533867,43.89,Medium
O110361,C15694,P245173,Grocery,8.95,0.3,1,COD,2025-07-30,5,North,No,6.26,4.4,-3.9,27,Female,18-30,21-30%,4-5 Days,2025,7,2,0,0,0,0.11375140472631445,11.38,Low
O110362,C12194,P235704,Beauty,23.75,0.0,2,Credit Card,2025-02-11,5,South,No,47.5,6.31,15.07,42,Female,31-45,0-10%,4-5 Days,2025,2,1,0,0,0,0.4499505430531849,45.0,Medium
O110363,C13555,P220494,Fashion,12.88,0.05,3,COD,2024-06-10,6,South,No,36.71,5.45,7.4,42,Other,31-45,0-10%,6-7 Days,2024,6,0,0,0,1,0.5467874025511509,54.68,Medium
O110364,C17473,P201345,Home,62.5,0.05,2,COD,2023-11-04,5,West,No,118.75,8.17,25.08,61,Female,Above 60,0-10%,4-5 Days,2023,11,5,1,0,0,0.4927506224215161,49.28,Medium
O110365,C17840,P202041,Sports,34.47,0.2,1,Credit Card,2024-06-09,4,North,No,27.58,5.16,3.11,36,Other,31-45,11-20%,4-5 Days,2024,6,6,1,0,0,0.38544971548009077,38.54,Medium
O110366,C17820,P214330,Sports,196.48,0.15,1,Wallet,2024-08-04,4,Central,No,167.01,5.69,44.41,46,Female,46-60,11-20%,4-5 Days,2024,8,6,1,0,0,0.39652448920180633,39.65,Medium
O110367,C15965,P213198,Grocery,24.69,0.15,1,PayPal,2024-02-10,4,Central,No,20.99,4.55,-2.87,60,Male,46-60,11-20%,4-5 Days,2024,2,5,1,0,0,0.16784307712525112,16.78,Low
O110368,C15111,P240272,Grocery,4.61,0.3,1,Debit Card,2024-08-02,6,East,No,3.23,1.44,-1.18,22,Female,18-30,21-30%,6-7 Days,2024,8,4,0,0,0,0.1263874571587466,12.64,Low
O110369,C16752,P209747,Toys,13.23,0.0,3,Credit Card,2025-06-06,7,South,No,39.69,5.81,10.07,59,Female,46-60,0-10%,6-7 Days,2025,6,4,0,0,0,0.4683624488490243,46.84,Medium
O110370,C10445,P217073,Sports,113.7,0.0,3,UPI,2024-08-13,3,Central,No,341.1,8.09,94.24,35,Male,31-45,0-10%,1-3 Days,2024,8,1,0,0,0,0.46421624818010426,46.42,Medium
O110371,C16364,P230286,Home,16.5,0.0,1,UPI,2025-02-12,5,East,No,16.5,4.14,0.48,26,Male,18-30,0-10%,4-5 Days,2025,2,2,0,0,0,0.4874515007344754,48.75,Medium
O110372,C13626,P228028,Sports,221.49,0.1,1,Debit Card,2024-08-10,3,North,No,199.34,7.82,51.98,55,Male,46-60,0-10%,1-3 Days,2024,8,5,1,0,0,0.48435572766420365,48.44,Medium
O110373,C14016,P226110,Sports,80.35,0.05,1,UPI,2024-11-24,4,North,No,76.33,6.12,16.78,33,Male,31-45,0-10%,4-5 Days,2024,11,6,1,0,0,0.44859940470078613,44.86,Medium
O110374,C13875,P223440,Fashion,17.63,0.05,1,PayPal,2024-04-13,5,South,No,16.75,4.41,1.45,57,Female,46-60,0-10%,4-5 Days,2024,4,5,1,0,1,0.5691263912837301,56.91,Medium
O110375,C15497,P232887,Home,76.55,0.0,2,Debit Card,2023-11-08,5,South,No,153.1,9.44,33.43,23,Female,18-30,0-10%,4-5 Days,2023,11,2,0,0,1,0.5559259428810435,55.59,Medium
O110376,C17787,P238937,Fashion,119.04,0.0,1,Credit Card,2024-09-22,6,East,No,119.04,8.37,33.29,47,Male,46-60,0-10%,6-7 Days,2024,9,6,1,0,1,0.6283031513631374,62.83,High
O110377,C13337,P238600,Grocery,1.33,0.0,1,Credit Card,2023-10-28,6,West,No,1.33,2.07,-1.96,66,Female,Above 60,0-10%,6-7 Days,2023,10,5,1,0,0,0.16038198767213638,16.04,Low
O110378,C16238,P247417,Fashion,12.58,0.05,1,Credit Card,2024-07-19,7,South,No,11.95,2.3,1.88,68,Male,Above 60,0-10%,6-7 Days,2024,7,4,0,0,1,0.5800667837922496,58.01,Medium
O110379,C10261,P212246,Toys,6.21,0.0,1,Credit Card,2023-11-29,6,South,No,6.21,3.6,-1.12,47,Female,46-60,0-10%,6-7 Days,2023,11,2,0,0,0,0.4575704643219857,45.76,Medium
O110380,C11848,P227428,Home,18.16,0.1,1,Credit Card,2024-01-09,6,South,No,16.34,4.83,-0.25,54,Male,46-60,0-10%,6-7 Days,2024,1,1,0,0,1,0.5181659275458657,51.82,Medium
O110381,C14992,P201613,Toys,7.02,0.0,1,COD,2024-11-02,5,West,No,7.02,3.69,-0.88,58,Female,46-60,0-10%,4-5 Days,2024,11,5,1,0,0,0.3965717886554873,39.66,Medium
O110382,C15190,P248343,Fashion,88.54,0.0,1,COD,2024-06-17,5,Central,No,88.54,6.04,24.95,53,Male,46-60,0-10%,4-5 Days,2024,6,0,0,0,1,0.5614677363390381,56.15,Medium
O110383,C14025,P207623,Toys,16.73,0.0,1,Credit Card,2024-10-17,5,East,No,16.73,4.89,1.8,18,Male,Under 18,0-10%,4-5 Days,2024,10,3,0,0,1,0.5098357925118444,50.98,Medium
O110384,C12266,P235801,Electronics,352.24,0.15,3,PayPal,2025-02-01,3,Central,Yes,898.21,9.68,98.11,66,Female,Above 60,11-20%,1-3 Days,2025,2,5,1,1,1,0.5378807600207272,53.79,Medium
O110385,C15652,P205659,Home,32.31,0.05,1,PayPal,2025-08-31,6,South,No,30.69,6.42,2.17,45,Male,31-45,0-10%,6-7 Days,2025,8,6,1,0,1,0.5178462079265741,51.78,Medium
O110386,C10091,P245023,Electronics,156.0,0.05,2,Credit Card,2024-06-27,3,Central,No,296.4,9.13,26.44,44,Female,31-45,0-10%,1-3 Days,2024,6,3,0,0,1,0.5979873052395088,59.8,Medium
O110387,C14222,P229653,Beauty,64.12,0.05,2,Debit Card,2024-01-15,4,North,No,121.83,7.06,47.76,59,Female,46-60,0-10%,4-5 Days,2024,1,0,0,0,0,0.44910660333200597,44.91,Medium
O110388,C14175,P212080,Toys,6.65,0.0,1,UPI,2024-12-06,5,Central,No,6.65,2.59,0.07,33,Male,31-45,0-10%,4-5 Days,2024,12,4,0,0,0,0.43037647627914494,43.04,Medium
O110389,C15943,P211976,Sports,243.29,0.0,1,COD,2024-11-14,6,West,Yes,243.29,9.29,63.7,58,Female,46-60,0-10%,6-7 Days,2024,11,3,0,1,0,0.4754784375752568,47.55,Medium
O110390,C13309,P243586,Electronics,403.7,0.15,1,Credit Card,2025-04-24,7,East,No,343.14,7.2,33.98,40,Female,31-45,11-20%,6-7 Days,2025,4,3,0,0,1,0.5673748701022104,56.74,Medium
O110391,C10982,P215718,Home,102.0,0.15,1,Debit Card,2025-01-16,7,East,Yes,86.7,6.33,17.95,52,Male,46-60,11-20%,6-7 Days,2025,1,3,0,1,1,0.5250595710865631,52.51,Medium
O110392,C13443,P209341,Toys,5.76,0.0,1,Credit Card,2024-07-14,5,West,No,5.76,3.56,-1.26,23,Male,18-30,0-10%,4-5 Days,2024,7,6,1,0,0,0.42682054533420893,42.68,Medium
O110393,C15011,P247964,Sports,120.1,0.0,1,Debit Card,2025-06-05,4,West,No,120.1,7.99,28.04,53,Male,46-60,0-10%,4-5 Days,2025,6,3,0,0,1,0.5224997632158173,52.25,Medium
O110394,C12533,P216296,Electronics,756.89,0.0,2,Credit Card,2024-04-23,5,North,No,1513.78,10.64,171.01,21,Female,18-30,0-10%,4-5 Days,2024,4,1,0,0,1,0.5403824383655618,54.04,Medium
O110395,C10693,P226285,Fashion,13.56,0.0,1,COD,2025-08-02,4,West,No,13.56,5.0,-0.25,67,Male,Above 60,0-10%,4-5 Days,2025,8,5,1,0,1,0.574423362515403,57.44,Medium
